UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
58772,CA,California,SAN DIEGO,Julian,Julian,0.5100,1020
58773,CA,California,SAN DIEGO,La Jolla,La Jolla,0.6900,1380
58774,CA,California,SAN DIEGO,Lakeside,Lakeside,0.5700,1140
58775,CA,California,SAN DIEGO,Oceanside,Oceanside,0.6900,1380
58776,CA,California,SAN DIEGO,Oceanside,Cmp Pendleton,0.4800,960
58777,CA,California,SAN DIEGO,Oceanside,Camp Pendleton,0.5200,1040
58778,CA,California,SAN DIEGO,Camp Pendleton,Cmp Pendleton,0.5100,1020
58779,CA,California,SAN DIEGO,Camp Pendleton,Oceanside,0.5300,1060
58780,CA,California,SAN DIEGO,Camp Pendleton,Camp Pendleton,0.7000,1400
58781,CA,California,SAN DIEGO,Camp Pendleton,Marine Corp Base,0.6600,1320
58782,CA,California,SAN DIEGO,Pala,Pala,0.5200,1040
58783,CA,California,SAN DIEGO,Palomar Mountain,Palomar Mountain,0.6500,1300
58784,CA,California,SAN DIEGO,Palomar Mountain,Palomar Mtn,0.4500,900
58785,CA,California,SAN DIEGO,Pauma Valley,Pala,0.6500,1300
58786,CA,California,SAN DIEGO,Pauma Valley,Pauma Valley,0.5300,1060
58787,CA,California,SAN DIEGO,Poway,Poway,0.4700,940
58788,CA,California,SAN DIEGO,Ramona,Ramona,0.6600,1320
58789,CA,California,SAN DIEGO,Ranchita,Warner Springs,0.4700,940
58790,CA,California,SAN DIEGO,Ranchita,Warner Spgs,0.5000,1000
58791,CA,California,SAN DIEGO,Ranchita,Ranchita,0.5500,1100
58792,CA,California,SAN DIEGO,Rancho Santa Fe,Rancho Santa Fe,0.6900,1380
58793,CA,California,SAN DIEGO,Rancho Santa Fe,Rcho Santa Fe,0.6000,1200
58794,CA,California,SAN DIEGO,San Luis Rey,Oceanside,0.6000,1200
58795,CA,California,SAN DIEGO,San Luis Rey,San Luis Rey,0.6600,1320
58796,CA,California,SAN DIEGO,San Marcos,San Marcos,0.5200,1040
58797,CA,California,SAN DIEGO,San Marcos,Lake San Marcos,0.5800,1160
58798,CA,California,SAN DIEGO,Santa Ysabel,Santa Ysabel,0.5200,1040
58799,CA,California,SAN DIEGO,Santee,Santee,0.5400,1080
58800,CA,California,SAN DIEGO,Solana Beach,Solana Beach,0.6100,1220
58801,CA,California,SAN DIEGO,Vista,Vista,0.5200,1040
58802,CA,California,SAN DIEGO,Valley Center,Valley Center,0.5700,1140
58803,CA,California,SAN DIEGO,Warner Springs,Warner Spgs,0.4600,920
58804,CA,California,SAN DIEGO,Warner Springs,Warner Springs,0.5300,1060
58805,CA,California,SAN DIEGO,La Jolla,Uc San Diego,0.5800,1160
58806,CA,California,SAN DIEGO,La Jolla,Uc Santa Barbara,0.5600,1120
58807,CA,California,SAN DIEGO,San Marcos,Ca State Univ San Marcos,0.4900,980
58808,CA,California,SAN DIEGO,San Diego,San Diego,0.5000,1000
58809,CA,California,SAN DIEGO,San Diego,Ocean Beach,0.6400,1280
58810,CA,California,SAN DIEGO,San Diego,Pacific Beach,0.5700,1140
58811,CA,California,SAN DIEGO,Coronado,Coronado,0.6300,1260
58812,CA,California,SAN DIEGO,Coronado,San Diego,0.6300,1260
58813,CA,California,SAN DIEGO,San Diego,Rancho Bernardo,0.5400,1080
58814,CA,California,SAN DIEGO,San Diego,Naval Supply Ctr,0.4900,980
58815,CA,California,SAN DIEGO,San Diego,Naval Hospital,0.5200,1040
58816,CA,California,SAN DIEGO,San Diego,Nas North Island,0.4800,960
58817,CA,California,SAN DIEGO,San Diego,Nas N Island,0.4700,940
58818,CA,California,SAN DIEGO,San Diego,Naval Station 32nd St,0.5300,1060
58819,CA,California,SAN DIEGO,San Diego,Mcrd San Diego,0.5600,1120
58820,CA,California,SAN DIEGO,San Ysidro,San Ysidro,0.6800,1360
58821,CA,California,SAN DIEGO,San Ysidro,San Diego,0.6000,1200
58822,CA,California,SAN DIEGO,San Diego,Nas Miramar,0.5800,1160
58823,CA,California,SAN DIEGO,San Diego,Asw Training Ctr,0.5100,1020
58824,CA,California,SAN DIEGO,San Diego,Spawars System Center,0.6200,1240
58825,CA,California,SAN DIEGO,San Diego,Nestor,0.7000,1400
58826,CA,California,SAN DIEGO,San Diego,Naval Amphibious Base,0.6700,1340
58827,CA,California,SAN DIEGO,San Diego,San Diego County Jail,0.6700,1340
58828,CA,California,SAN DIEGO,San Diego,V A Hosp,0.4500,900
58829,CA,California,SAN DIEGO,San Diego,San Diego State University,0.5200,1040
58830,CA,California,SAN DIEGO,San Diego,San Diego Gas And Electric,0.4800,960
58831,CA,California,SAN DIEGO,San Diego,San Diego Water Utilities,0.6700,1340
58832,CA,California,RIVERSIDE,Indio,Chiriaco Smt,0.5200,1040
58833,CA,California,RIVERSIDE,Indio,Chiriaco Summit,0.4500,900
58834,CA,California,RIVERSIDE,Indio,Indio,0.6100,1220
58835,CA,California,RIVERSIDE,Indio,Bermuda Dunes,0.5800,1160
58836,CA,California,RIVERSIDE,Indian Wells,Indian Wells,0.5100,1020
58837,CA,California,RIVERSIDE,Indian Wells,Palm Desert,0.6200,1240
58838,CA,California,RIVERSIDE,Palm Desert,Palm Desert,0.6200,1240
58839,CA,California,RIVERSIDE,Banning,Banning,0.6300,1260
58840,CA,California,IMPERIAL,Bard,Bard,0.5600,1120
58841,CA,California,RIVERSIDE,Beaumont,Cherry Valley,0.6900,1380
58842,CA,California,RIVERSIDE,Beaumont,Beaumont,0.6800,1360
58843,CA,California,RIVERSIDE,Blythe,Ripley,0.6600,1320
58844,CA,California,RIVERSIDE,Blythe,Blythe,0.5400,1080
58845,CA,California,RIVERSIDE,Blythe,Mesa Verde,0.6600,1320
58846,CA,California,IMPERIAL,Brawley,Brawley,0.6200,1240
58847,CA,California,RIVERSIDE,Cabazon,Cabazon,0.4600,920
58848,CA,California,IMPERIAL,Calexico,Calexico,0.5300,1060
58849,CA,California,IMPERIAL,Calexico,Mount Signal,0.5800,1160
58850,CA,California,IMPERIAL,Calipatria,Calipatria,0.4800,960
58851,CA,California,RIVERSIDE,Cathedral City,Cathedral City,0.6100,1220
58852,CA,California,RIVERSIDE,Cathedral City,Cathedral Cty,0.5400,1080
58853,CA,California,RIVERSIDE,Coachella,Coachella,0.5600,1120
58854,CA,California,RIVERSIDE,Desert Center,Eagle Mtn,0.5000,1000
58855,CA,California,RIVERSIDE,Desert Center,Eagle Mountain,0.5800,1160
58856,CA,California,RIVERSIDE,Desert Center,Desert Center,0.4600,920
58857,CA,California,RIVERSIDE,Desert Hot Springs,Dsrt Hot Spgs,0.5100,1020
58858,CA,California,RIVERSIDE,Desert Hot Springs,Desert Hot Springs,0.6800,1360
58859,CA,California,RIVERSIDE,Desert Hot Springs,Desert Edge,0.6400,1280
58860,CA,California,RIVERSIDE,Desert Hot Springs,Sky Valley,0.5500,1100
58861,CA,California,SAN BERNARDINO,Earp,Big River,0.6400,1280
58862,CA,California,SAN BERNARDINO,Earp,Earp,0.4800,960
58863,CA,California,IMPERIAL,El Centro,El Centro,0.6700,1340
58864,CA,California,RIVERSIDE,La Quinta,La Quinta,0.6300,1260
58865,CA,California,IMPERIAL,Heber,Heber,0.6300,1260
58866,CA,California,IMPERIAL,Holtville,Holtville,0.5400,1080
58867,CA,California,IMPERIAL,Holtville,Bonds Corner,0.4800,960
58868,CA,California,IMPERIAL,Imperial,Imperial,0.6200,1240
58869,CA,California,SAN BERNARDINO,Joshua Tree,Joshua Tree,0.6700,1340
58870,CA,California,RIVERSIDE,Mecca,North Shore,0.4500,900
58871,CA,California,RIVERSIDE,Mecca,Mecca,0.6600,1320
58872,CA,California,SAN BERNARDINO,Morongo Valley,Morongo Valley,0.5100,1020
58873,CA,California,SAN BERNARDINO,Morongo Valley,Morongo Vly,0.5000,1000
58874,CA,California,IMPERIAL,Niland,Bombay Beach,0.6400,1280
58875,CA,California,IMPERIAL,Niland,Niland,0.5800,1160
58876,CA,California,RIVERSIDE,North Palm Springs,N Palm Springs,0.5400,1080
58877,CA,California,RIVERSIDE,North Palm Springs,North Palm Springs,0.5600,1120
58878,CA,California,RIVERSIDE,North Palm Springs,No Palm Springs,0.5300,1060
58879,CA,California,RIVERSIDE,North Palm Springs,N Palm Spgs,0.5800,1160
58880,CA,California,IMPERIAL,Ocotillo,Ocotillo,0.7000,1400
58881,CA,California,RIVERSIDE,Palm Springs,Palm Springs,0.5900,1180
58882,CA,California,RIVERSIDE,Palm Springs,Barona Rancheria,0.6200,1240
58883,CA,California,RIVERSIDE,Palm Springs,Palm Springs Municipal Airpo,0.7000,1400
58884,CA,California,RIVERSIDE,Palm Springs,Smoke Tree,0.5000,1000
58885,CA,California,IMPERIAL,Palo Verde,Palo Verde,0.4600,920
58886,CA,California,SAN BERNARDINO,Parker Dam,Black Meadow Landing,0.6700,1340
58887,CA,California,SAN BERNARDINO,Parker Dam,Parker Dam,0.5400,1080
58888,CA,California,SAN BERNARDINO,Pioneertown,Rimrock,0.4500,900
58889,CA,California,SAN BERNARDINO,Pioneertown,Pioneertown,0.6000,1200
58890,CA,California,RIVERSIDE,Rancho Mirage,Rancho Mirage,0.6500,1300
58891,CA,California,IMPERIAL,Seeley,Seeley,0.6100,1220
58892,CA,California,RIVERSIDE,Thermal,Vista Santa Rosa,0.6600,1320
58893,CA,California,RIVERSIDE,Thermal,One Hundred Palms,0.5800,1160
58894,CA,California,RIVERSIDE,Thermal,Sandy Korner,0.5500,1100
58895,CA,California,RIVERSIDE,Thermal,Thermal,0.6300,1260
58896,CA,California,RIVERSIDE,Thermal,100 Palms,0.4500,900
58897,CA,California,RIVERSIDE,Thermal,Desert Shores,0.4900,980
58898,CA,California,RIVERSIDE,Thermal,Torres Martinez Indian Reser,0.6000,1200
58899,CA,California,RIVERSIDE,Thermal,Valerie,0.5700,1140
58900,CA,California,IMPERIAL,Salton City,Salton City,0.7000,1400
58901,CA,California,IMPERIAL,Salton City,Thermal,0.5600,1120
58902,CA,California,RIVERSIDE,Thousand Palms,1000 Palms,0.5700,1140
58903,CA,California,RIVERSIDE,Thousand Palms,Thousand Palms,0.7000,1400
58904,CA,California,RIVERSIDE,Thousand Palms,Thousand Plms,0.7000,1400
58905,CA,California,SAN BERNARDINO,Twentynine Palms,Twentynin Plm,0.4500,900
58906,CA,California,SAN BERNARDINO,Twentynine Palms,Twentynine Palms,0.6900,1380
58907,CA,California,SAN BERNARDINO,Twentynine Palms,29 Palms,0.5900,1180
58908,CA,California,SAN BERNARDINO,Twentynine Palms,Twentynine Palms Mcb,0.5800,1160
58909,CA,California,SAN BERNARDINO,Vidal,Blythe,0.5100,1020
58910,CA,California,SAN BERNARDINO,Vidal,Vidal,0.6000,1200
58911,CA,California,SAN BERNARDINO,Vidal,Vidal Junction,0.6400,1280
58912,CA,California,IMPERIAL,Westmorland,Westmorland,0.5500,1100
58913,CA,California,RIVERSIDE,Whitewater,Whitewater,0.6900,1380
58914,CA,California,RIVERSIDE,Whitewater,Cabazon,0.5700,1140
58915,CA,California,IMPERIAL,Winterhaven,Felicity,0.6600,1320
58916,CA,California,IMPERIAL,Winterhaven,Winterhaven,0.6500,1300
58917,CA,California,SAN BERNARDINO,Yucca Valley,Yucca Valley,0.5300,1060
58918,CA,California,SAN BERNARDINO,Landers,Johnson Valley,0.6400,1280
58919,CA,California,SAN BERNARDINO,Landers,Yucca Valley,0.5600,1120
58920,CA,California,SAN BERNARDINO,Landers,Landers,0.5200,1040
58921,CA,California,SAN BERNARDINO,Landers,Johnson Vly,0.4700,940
58922,CA,California,SAN BERNARDINO,Adelanto,Adelanto,0.6700,1340
58923,CA,California,SAN BERNARDINO,Adelanto,El Mirage,0.5700,1140
58924,CA,California,SAN BERNARDINO,Amboy,Cadiz,0.6100,1220
58925,CA,California,SAN BERNARDINO,Amboy,Amboy,0.6100,1220
58926,CA,California,SAN BERNARDINO,Angelus Oaks,Seven Oaks,0.5900,1180
58927,CA,California,SAN BERNARDINO,Angelus Oaks,Angelus Oaks,0.6400,1280
58928,CA,California,SAN BERNARDINO,Apple Valley,Apple Valley,0.6200,1240
58929,CA,California,SAN BERNARDINO,Apple Valley,Jess Ranch,0.4600,920
58930,CA,California,SAN BERNARDINO,Baker,Baker,0.6800,1360
58931,CA,California,SAN BERNARDINO,Baker,Kelso,0.5600,1120
58932,CA,California,SAN BERNARDINO,Fort Irwin,Barstow,0.6400,1280
58933,CA,California,SAN BERNARDINO,Fort Irwin,Fort Irwin,0.5500,1100
58934,CA,California,SAN BERNARDINO,Barstow,Barstow,0.5000,1000
58935,CA,California,SAN BERNARDINO,Barstow,Hodge,0.6900,1380
58936,CA,California,SAN BERNARDINO,Grand Terrace,Grand Terrace,0.4600,920
58937,CA,California,SAN BERNARDINO,Big Bear City,Big Bear City,0.6600,1320
58938,CA,California,SAN BERNARDINO,Big Bear Lake,Big Bear Lake,0.6900,1380
58939,CA,California,SAN BERNARDINO,Big Bear Lake,Big Bear,0.4600,920
58940,CA,California,SAN BERNARDINO,Bloomington,Crestmore,0.6100,1220
58941,CA,California,SAN BERNARDINO,Bloomington,Bloomington,0.6100,1220
58942,CA,California,SAN BERNARDINO,Blue Jay,Blue Jay,0.6300,1260
58943,CA,California,SAN BERNARDINO,Bryn Mawr,Bryn Mawr,0.5700,1140
58944,CA,California,RIVERSIDE,Calimesa,Calimesa,0.5900,1180
58945,CA,California,SAN BERNARDINO,Cedar Glen,Cedar Glen,0.6100,1220
58946,CA,California,SAN BERNARDINO,Cedarpines Park,Cedarpines Pk,0.4900,980
58947,CA,California,SAN BERNARDINO,Cedarpines Park,Cedarpines Park,0.5900,1180
58948,CA,California,SAN BERNARDINO,Cedarpines Park,Cedar Pines Pk,0.5500,1100
58949,CA,California,SAN BERNARDINO,Cima,Cima,0.5900,1180
58950,CA,California,SAN BERNARDINO,Colton,Grand Terrace,0.5000,1000
58951,CA,California,SAN BERNARDINO,Colton,Colton,0.6000,1200
58952,CA,California,SAN BERNARDINO,Crestline,Lake Gregory,0.5300,1060
58953,CA,California,SAN BERNARDINO,Crestline,Valley Of Enchantment,0.6600,1320
58954,CA,California,SAN BERNARDINO,Crestline,Crestline,0.5100,1020
58955,CA,California,SAN BERNARDINO,Crest Park,Crest Park,0.5400,1080
58956,CA,California,SAN BERNARDINO,Daggett,Daggett,0.4900,980
58957,CA,California,INYO,Death Valley,Stove Pipe Wells,0.6500,1300
58958,CA,California,INYO,Death Valley,Death Valley,0.6100,1220
58959,CA,California,INYO,Death Valley,Death Valley Junction,0.6400,1280
58960,CA,California,INYO,Death Valley,Death Valley Jct,0.6100,1220
58961,CA,California,SAN BERNARDINO,Phelan,Phelan,0.6200,1240
58962,CA,California,SAN BERNARDINO,Fontana,Fontana,0.6700,1340
58963,CA,California,SAN BERNARDINO,Essex,Goffs,0.4600,920
58964,CA,California,SAN BERNARDINO,Essex,Essex,0.5100,1020
58965,CA,California,SAN BERNARDINO,Fawnskin,Fawnskin,0.6400,1280
58966,CA,California,SAN BERNARDINO,Ludlow,Ludlow,0.5700,1140
58967,CA,California,SAN BERNARDINO,Ludlow,Newberry Springs,0.5700,1140
58968,CA,California,SAN BERNARDINO,Ludlow,Newberry Spgs,0.5500,1100
58969,CA,California,SAN BERNARDINO,Forest Falls,Fallsvale,0.6000,1200
58970,CA,California,SAN BERNARDINO,Forest Falls,Forest Falls,0.6600,1320
58971,CA,California,SAN BERNARDINO,Hesperia,Hesperia,0.5000,1000
58972,CA,California,SAN BERNARDINO,Green Valley Lake,Green Valley Lake,0.5600,1120
58973,CA,California,SAN BERNARDINO,Green Valley Lake,Green Vly Lk,0.6700,1340
58974,CA,California,SAN BERNARDINO,Helendale,Helendale,0.6000,1200
58975,CA,California,SAN BERNARDINO,Helendale,Silver Lakes,0.5200,1040
58976,CA,California,SAN BERNARDINO,Hesperia,Oak Hills,0.4800,960
58977,CA,California,SAN BERNARDINO,Highland,Highland,0.6700,1340
58978,CA,California,SAN BERNARDINO,Hinkley,Lockhart,0.5000,1000
58979,CA,California,SAN BERNARDINO,Hinkley,Hinkley,0.6400,1280
58980,CA,California,SAN BERNARDINO,Loma Linda,Loma Linda University,0.5100,1020
58981,CA,California,SAN BERNARDINO,Loma Linda,Loma Linda,0.6500,1300
58982,CA,California,SAN BERNARDINO,Lake Arrowhead,Lk Arrowhead,0.5700,1140
58983,CA,California,SAN BERNARDINO,Lake Arrowhead,Lake Arrowhead,0.6800,1360
58984,CA,California,SAN BERNARDINO,Loma Linda,North Loma Linda,0.6500,1300
58985,CA,California,SAN BERNARDINO,Lucerne Valley,Lucerne Vly,0.5500,1100
58986,CA,California,SAN BERNARDINO,Lucerne Valley,Lucerne Valley,0.5400,1080
58987,CA,California,SAN BERNARDINO,Loma Linda,Veterans' Hospital,0.4800,960
58988,CA,California,SAN BERNARDINO,Lytle Creek,Lytle Creek,0.4700,940
58989,CA,California,SAN BERNARDINO,Mentone,Mentone,0.4600,920
58990,CA,California,SAN BERNARDINO,Mentone,Mountain Home Village,0.5800,1160
58991,CA,California,SAN BERNARDINO,Needles,Chemehuevi Valley,0.5900,1180
58992,CA,California,SAN BERNARDINO,Needles,Needles,0.4800,960
58993,CA,California,SAN BERNARDINO,Needles,Chemehuevi,0.5500,1100
58994,CA,California,SAN BERNARDINO,Nipton,Nipton,0.6800,1360
58995,CA,California,SAN BERNARDINO,Nipton,Baker,0.4800,960
58996,CA,California,SAN BERNARDINO,Newberry Springs,Newberry Springs,0.5600,1120
58997,CA,California,SAN BERNARDINO,Newberry Springs,Newberry Spgs,0.5200,1040
58998,CA,California,SAN BERNARDINO,Mountain Pass,Mountain Pass,0.5500,1100
58999,CA,California,SAN BERNARDINO,Oro Grande,Oro Grande,0.5600,1120
59000,CA,California,SAN BERNARDINO,Patton,Patton,0.5500,1100
59001,CA,California,SAN BERNARDINO,Pinon Hills,Pinon Hills,0.6100,1220
59002,CA,California,SAN BERNARDINO,Redlands,Marigold,0.5900,1180
59003,CA,California,SAN BERNARDINO,Redlands,Smiley Heights,0.5900,1180
59004,CA,California,SAN BERNARDINO,Redlands,Redlands,0.6400,1280
59005,CA,California,SAN BERNARDINO,Rialto,Rialto,0.4600,920
59006,CA,California,SAN BERNARDINO,Rimforest,Rimforest,0.5000,1000
59007,CA,California,SAN BERNARDINO,Running Springs,Arrowbear Lake,0.6900,1380
59008,CA,California,SAN BERNARDINO,Running Springs,Running Springs,0.6900,1380
59009,CA,California,SAN BERNARDINO,Running Springs,Running Spgs,0.6600,1320
59010,CA,California,SAN BERNARDINO,Running Springs,Arrowbear Lk,0.6300,1260
59011,CA,California,INYO,Shoshone,Shoshone,0.5700,1140
59012,CA,California,SAN BERNARDINO,Skyforest,Skyforest,0.5800,1160
59013,CA,California,SAN BERNARDINO,Sugarloaf,Big Bear City,0.4700,940
59014,CA,California,SAN BERNARDINO,Sugarloaf,Sugarloaf,0.5800,1160
59015,CA,California,INYO,Tecopa,Tecopa,0.6300,1260
59016,CA,California,INYO,Tecopa,Tecopa Hot Springs,0.6900,1380
59017,CA,California,SAN BERNARDINO,Twin Peaks,Twin Peaks,0.5600,1120
59018,CA,California,SAN BERNARDINO,Victorville,Victorville,0.5400,1080
59019,CA,California,SAN BERNARDINO,Victorville,George AFB,0.5800,1160
59020,CA,California,SAN BERNARDINO,Victorville,Spg Valley Lk,0.6200,1240
59021,CA,California,SAN BERNARDINO,Victorville,Spring Valley Lake,0.6200,1240
59022,CA,California,SAN BERNARDINO,Wrightwood,Wrightwood,0.6500,1300
59023,CA,California,SAN BERNARDINO,Yermo,Yermo,0.4800,960
59024,CA,California,SAN BERNARDINO,Yucaipa,Oak Glen,0.5500,1100
59025,CA,California,SAN BERNARDINO,Yucaipa,Yucaipa,0.6600,1320
59026,CA,California,SAN BERNARDINO,San Bernardino,San Bernardino,0.5600,1120
59027,CA,California,SAN BERNARDINO,San Bernardino,Sn Bernrdno,0.5400,1080
59028,CA,California,SAN BERNARDINO,San Bernardino,Del Rosa,0.5400,1080
59029,CA,California,SAN BERNARDINO,San Bernardino,Arrowhead Farms,0.5600,1120
59030,CA,California,SAN BERNARDINO,San Bernardino,Arrowhed Farm,0.6000,1200
59031,CA,California,SAN BERNARDINO,San Bernardino,Devore Hghts,0.5900,1180
59032,CA,California,SAN BERNARDINO,San Bernardino,Muscoy,0.4600,920
59033,CA,California,SAN BERNARDINO,San Bernardino,Verdemont,0.4500,900
59034,CA,California,SAN BERNARDINO,San Bernardino,Cajon Junction,0.6700,1340
59035,CA,California,SAN BERNARDINO,San Bernardino,Devore Heights,0.4600,920
59036,CA,California,SAN BERNARDINO,San Bernardino,Base Line,0.5400,1080
59037,CA,California,SAN BERNARDINO,San Bernardino,Campus Crusade For Christ,0.5100,1020
59038,CA,California,SAN BERNARDINO,San Bernardino,S B County Offices,0.6800,1360
59039,CA,California,SAN BERNARDINO,San Bernardino,City Hall,0.6900,1380
59040,CA,California,RIVERSIDE,Riverside,Riverside,0.7000,1400
59041,CA,California,RIVERSIDE,Riverside,Arlington,0.5400,1080
59042,CA,California,RIVERSIDE,Riverside,Casa Blanca,0.4900,980
59043,CA,California,RIVERSIDE,Riverside,Woodcrest,0.6800,1360
59044,CA,California,RIVERSIDE,Riverside,La Sierra,0.6700,1340
59045,CA,California,RIVERSIDE,Riverside,Canyon Crest,0.5500,1100
59046,CA,California,RIVERSIDE,Riverside,Box Springs,0.6800,1360
59047,CA,California,RIVERSIDE,Riverside,Rubidoux,0.6800,1360
59048,CA,California,RIVERSIDE,Riverside,Jurupa Valley,0.6300,1260
59049,CA,California,RIVERSIDE,March Air Reserve Base,March Arb,0.5400,1080
59050,CA,California,RIVERSIDE,March Air Reserve Base,March Air Reserve Base,0.6000,1200
59051,CA,California,RIVERSIDE,March Air Reserve Base,Riverside,0.5400,1080
59052,CA,California,RIVERSIDE,Riverside,Univ Of Ca Riverside,0.5500,1100
59053,CA,California,RIVERSIDE,Riverside,City Of Riverside,0.4600,920
59054,CA,California,RIVERSIDE,Lake Elsinore,Lake Elsinore,0.5400,1080
59055,CA,California,RIVERSIDE,Lake Elsinore,Lk Elsinore,0.5200,1040
59056,CA,California,RIVERSIDE,Aguanga,Holcomb Village,0.6000,1200
59057,CA,California,RIVERSIDE,Aguanga,Aguanga,0.5000,1000
59058,CA,California,RIVERSIDE,Anza,Anza,0.5400,1080
59059,CA,California,RIVERSIDE,Hemet,Hemet,0.6500,1300
59060,CA,California,RIVERSIDE,Homeland,Homeland,0.6900,1380
59061,CA,California,RIVERSIDE,Idyllwild,Idyllwild,0.5700,1140
59062,CA,California,RIVERSIDE,Moreno Valley,Moreno Valley,0.4700,940
59063,CA,California,RIVERSIDE,Moreno Valley,Rancho Belago,0.5700,1140
59064,CA,California,RIVERSIDE,Mountain Center,Mountain Center,0.6200,1240
59065,CA,California,RIVERSIDE,Mountain Center,Pinyon Pines,0.4700,940
59066,CA,California,RIVERSIDE,Mountain Center,Mountain Ctr,0.6100,1220
59067,CA,California,RIVERSIDE,Murrieta,Murrieta,0.7000,1400
59068,CA,California,RIVERSIDE,Murrieta,Murrieta Hot Springs,0.6100,1220
59069,CA,California,RIVERSIDE,Nuevo,Nuevo,0.7000,1400
59070,CA,California,RIVERSIDE,Nuevo,Lakeview,0.5300,1060
59071,CA,California,RIVERSIDE,Perris,Perris,0.6000,1200
59072,CA,California,RIVERSIDE,San Jacinto,San Jacinto,0.5300,1060
59073,CA,California,RIVERSIDE,San Jacinto,Glmn Hot Spgs,0.5300,1060
59074,CA,California,RIVERSIDE,San Jacinto,Gilman Hot Springs,0.6400,1280
59075,CA,California,RIVERSIDE,Menifee,Menifee,0.6400,1280
59076,CA,California,RIVERSIDE,Menifee,Sun City,0.4600,920
59077,CA,California,RIVERSIDE,Sun City,Sun City,0.4800,960
59078,CA,California,RIVERSIDE,Sun City,Romoland,0.5300,1060
59079,CA,California,RIVERSIDE,Sun City,Menifee,0.5500,1100
59080,CA,California,RIVERSIDE,Quail Valley,Menifee,0.6100,1220
59081,CA,California,RIVERSIDE,Quail Valley,Quail Valley,0.6700,1340
59082,CA,California,RIVERSIDE,Quail Valley,Canyon Lake,0.5200,1040
59083,CA,California,RIVERSIDE,Temecula,Rancho California,0.7000,1400
59084,CA,California,RIVERSIDE,Temecula,Temecula,0.6400,1280
59085,CA,California,RIVERSIDE,Wildomar,Wildomar,0.6100,1220
59086,CA,California,RIVERSIDE,Winchester,Menifee,0.6200,1240
59087,CA,California,RIVERSIDE,Winchester,Winchester,0.5100,1020
59088,CA,California,RIVERSIDE,Perris,Starcrest Of Cal,0.6800,1360
59089,CA,California,ORANGE,Irvine,Irvine,0.6100,1220
59090,CA,California,ORANGE,Huntington Beach,Huntingtn Bch,0.4900,980
59091,CA,California,ORANGE,Huntington Beach,Huntington Beach,0.4700,940
59092,CA,California,ORANGE,Laguna Niguel,Laguna Beach,0.4600,920
59093,CA,California,ORANGE,Laguna Niguel,Laguna Niguel,0.5900,1180
59094,CA,California,ORANGE,El Toro,Lake Forest,0.5900,1180
59095,CA,California,ORANGE,El Toro,El Toro,0.6400,1280
59096,CA,California,ORANGE,Foothill Ranch,Foothill Ranch,0.5900,1180
59097,CA,California,ORANGE,Foothill Ranch,El Toro,0.5500,1100
59098,CA,California,ORANGE,Foothill Ranch,Lake Forest,0.5600,1120
59099,CA,California,ORANGE,Foothill Ranch,Foothill Rnch,0.6000,1200
59100,CA,California,ORANGE,Capistrano Beach,Dana Point,0.4800,960
59101,CA,California,ORANGE,Capistrano Beach,Capo Beach,0.6500,1300
59102,CA,California,ORANGE,Capistrano Beach,Capistrano Beach,0.6800,1360
59103,CA,California,ORANGE,Corona Del Mar,Corona Dl Mar,0.4700,940
59104,CA,California,ORANGE,Corona Del Mar,Corona Del Mar,0.4800,960
59105,CA,California,ORANGE,Costa Mesa,Costa Mesa,0.5400,1080
59106,CA,California,ORANGE,Dana Point,Monarch Bay,0.6400,1280
59107,CA,California,ORANGE,Dana Point,Monarch Beach,0.4900,980
59108,CA,California,ORANGE,Dana Point,Dana Point,0.6600,1320
59109,CA,California,ORANGE,Lake Forest,El Toro,0.5300,1060
59110,CA,California,ORANGE,Lake Forest,Lake Forest,0.5100,1020
59111,CA,California,ORANGE,Laguna Woods,Laguna Hills,0.5600,1120
59112,CA,California,ORANGE,Laguna Woods,Laguna Woods,0.6500,1300
59113,CA,California,ORANGE,Huntington Beach,Huntington,0.5800,1160
59114,CA,California,ORANGE,Huntington Beach,Beach Center,0.5800,1160
59115,CA,California,ORANGE,East Irvine,Irvine,0.5000,1000
59116,CA,California,ORANGE,East Irvine,East Irvine,0.6800,1360
59117,CA,California,ORANGE,Laguna Beach,Laguna Beach,0.5400,1080
59118,CA,California,ORANGE,Laguna Beach,Playa,0.5800,1160
59119,CA,California,ORANGE,Laguna Hills,Laguna Hills,0.6400,1280
59120,CA,California,ORANGE,Laguna Hills,Aliso Viejo,0.5000,1000
59121,CA,California,ORANGE,Laguna Hills,Laguna Woods,0.5300,1060
59122,CA,California,ORANGE,Laguna Hills,Laguna Beach,0.6700,1340
59123,CA,California,ORANGE,Midway City,Midway City,0.6800,1360
59124,CA,California,ORANGE,Aliso Viejo,Aliso Viejo,0.6600,1320
59125,CA,California,ORANGE,Aliso Viejo,Laguna Hills,0.6100,1220
59126,CA,California,ORANGE,Aliso Viejo,Laguna Beach,0.5300,1060
59127,CA,California,ORANGE,Newport Coast,Newport Beach,0.5000,1000
59128,CA,California,ORANGE,Newport Coast,Newport Coast,0.5100,1020
59129,CA,California,ORANGE,Newport Beach,Newport Beach,0.4900,980
59130,CA,California,ORANGE,Newport Beach,Balboa,0.6300,1260
59131,CA,California,ORANGE,Newport Beach,Balboa Island,0.6200,1240
